,region,sub_region,location,date,new_cases,new_deaths,population,aged_65_older_percent,gdp_per_capita,hospital_beds_per_thousand
19291,Asia,Eastern Asia,South Korea,2020-05-11,35,0,51269183.0,13.914,35938.374,12.27
19292,Asia,Eastern Asia,South Korea,2020-05-12,27,2,51269183.0,13.914,35938.374,12.27
19293,Asia,Eastern Asia,South Korea,2020-05-13,26,1,51269183.0,13.914,35938.374,12.27
19294,Asia,Eastern Asia,South Korea,2020-05-14,29,1,51269183.0,13.914,35938.374,12.27
19295,Asia,Eastern Asia,South Korea,2020-05-15,27,0,51269183.0,13.914,35938.374,12.27
19296,Asia,Eastern Asia,South Korea,2020-05-16,19,2,51269183.0,13.914,35938.374,12.27
19297,Asia,Eastern Asia,South Korea,2020-05-17,13,0,51269183.0,13.914,35938.374,12.27
19298,Asia,Eastern Asia,South Korea,2020-05-18,15,1,51269183.0,13.914,35938.374,12.27
19299,Asia,Eastern Asia,South Korea,2020-05-19,13,0,51269183.0,13.914,35938.374,12.27
19300,Asia,Eastern Asia,South Korea,2020-05-20,32,0,51269183.0,13.914,35938.374,12.27
19301,Asia,Eastern Asia,South Korea,2020-05-21,12,1,51269183.0,13.914,35938.374,12.27
19302,Asia,Eastern Asia,South Korea,2020-05-22,20,0,51269183.0,13.914,35938.374,12.27
19303,Asia,Eastern Asia,South Korea,2020-05-23,23,2,51269183.0,13.914,35938.374,12.27
19304,Asia,Eastern Asia,South Korea,2020-05-24,25,0,51269183.0,13.914,35938.374,12.27
19305,Asia,Eastern Asia,South Korea,2020-05-25,16,1,51269183.0,13.914,35938.374,12.27
19306,Asia,Eastern Asia,South Korea,2020-05-26,19,2,51269183.0,13.914,35938.374,12.27
19307,Asia,Eastern Asia,South Korea,2020-05-27,40,0,51269183.0,13.914,35938.374,12.27
19308,Asia,Eastern Asia,South Korea,2020-05-28,79,0,51269183.0,13.914,35938.374,12.27
19309,Asia,Eastern Asia,South Korea,2020-05-29,58,0,51269183.0,13.914,35938.374,12.27
19310,Asia,Eastern Asia,South Korea,2020-05-30,39,0,51269183.0,13.914,35938.374,12.27
19311,Asia,Eastern Asia,South Korea,2020-05-31,27,1,51269183.0,13.914,35938.374,12.27
19312,Asia,Eastern Asia,South Korea,2020-06-01,35,1,51269183.0,13.914,35938.374,12.27
19313,Asia,Eastern Asia,South Korea,2020-06-02,38,1,51269183.0,13.914,35938.374,12.27
19314,Asia,Eastern Asia,South Korea,2020-06-03,49,1,51269183.0,13.914,35938.374,12.27
19315,Asia,Eastern Asia,South Korea,2020-06-04,39,0,51269183.0,13.914,35938.374,12.27
19316,Asia,Eastern Asia,South Korea,2020-06-05,39,0,51269183.0,13.914,35938.374,12.27
19317,Asia,Eastern Asia,South Korea,2020-06-06,51,0,51269183.0,13.914,35938.374,12.27
19318,Asia,Eastern Asia,South Korea,2020-06-07,57,0,51269183.0,13.914,35938.374,12.27
19319,Asia,Eastern Asia,South Korea,2020-06-08,38,0,51269183.0,13.914,35938.374,12.27
19320,Asia,Eastern Asia,South Korea,2020-06-09,38,1,51269183.0,13.914,35938.374,12.27
19321,Asia,Eastern Asia,South Korea,2020-06-10,50,2,51269183.0,13.914,35938.374,12.27
19322,Africa,Sub-Saharan Africa,South Sudan,2020-04-06,1,0,11193729.0,3.441,1569.888,1.4155636363636364
19323,Africa,Sub-Saharan Africa,South Sudan,2020-04-07,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19324,Africa,Sub-Saharan Africa,South Sudan,2020-04-08,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19325,Africa,Sub-Saharan Africa,South Sudan,2020-04-09,1,0,11193729.0,3.441,1569.888,1.4155636363636364
19326,Africa,Sub-Saharan Africa,South Sudan,2020-04-10,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19327,Africa,Sub-Saharan Africa,South Sudan,2020-04-11,1,0,11193729.0,3.441,1569.888,1.4155636363636364
19328,Africa,Sub-Saharan Africa,South Sudan,2020-04-12,1,0,11193729.0,3.441,1569.888,1.4155636363636364
19329,Africa,Sub-Saharan Africa,South Sudan,2020-04-13,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19330,Africa,Sub-Saharan Africa,South Sudan,2020-04-14,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19331,Africa,Sub-Saharan Africa,South Sudan,2020-04-15,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19332,Africa,Sub-Saharan Africa,South Sudan,2020-04-16,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19333,Africa,Sub-Saharan Africa,South Sudan,2020-04-17,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19334,Africa,Sub-Saharan Africa,South Sudan,2020-04-18,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19335,Africa,Sub-Saharan Africa,South Sudan,2020-04-19,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19336,Africa,Sub-Saharan Africa,South Sudan,2020-04-20,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19337,Africa,Sub-Saharan Africa,South Sudan,2020-04-21,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19338,Africa,Sub-Saharan Africa,South Sudan,2020-04-22,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19339,Africa,Sub-Saharan Africa,South Sudan,2020-04-23,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19340,Africa,Sub-Saharan Africa,South Sudan,2020-04-24,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19341,Africa,Sub-Saharan Africa,South Sudan,2020-04-25,1,0,11193729.0,3.441,1569.888,1.4155636363636364
19342,Africa,Sub-Saharan Africa,South Sudan,2020-04-26,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19343,Africa,Sub-Saharan Africa,South Sudan,2020-04-27,1,0,11193729.0,3.441,1569.888,1.4155636363636364
19344,Africa,Sub-Saharan Africa,South Sudan,2020-04-28,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19345,Africa,Sub-Saharan Africa,South Sudan,2020-04-29,28,0,11193729.0,3.441,1569.888,1.4155636363636364
19346,Africa,Sub-Saharan Africa,South Sudan,2020-04-30,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19347,Africa,Sub-Saharan Africa,South Sudan,2020-05-01,1,0,11193729.0,3.441,1569.888,1.4155636363636364
19348,Africa,Sub-Saharan Africa,South Sudan,2020-05-02,10,0,11193729.0,3.441,1569.888,1.4155636363636364
19349,Africa,Sub-Saharan Africa,South Sudan,2020-05-03,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19350,Africa,Sub-Saharan Africa,South Sudan,2020-05-04,1,0,11193729.0,3.441,1569.888,1.4155636363636364
19351,Africa,Sub-Saharan Africa,South Sudan,2020-05-05,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19352,Africa,Sub-Saharan Africa,South Sudan,2020-05-06,6,0,11193729.0,3.441,1569.888,1.4155636363636364
19353,Africa,Sub-Saharan Africa,South Sudan,2020-05-07,22,0,11193729.0,3.441,1569.888,1.4155636363636364
19354,Africa,Sub-Saharan Africa,South Sudan,2020-05-08,16,0,11193729.0,3.441,1569.888,1.4155636363636364
19355,Africa,Sub-Saharan Africa,South Sudan,2020-05-09,30,0,11193729.0,3.441,1569.888,1.4155636363636364
19356,Africa,Sub-Saharan Africa,South Sudan,2020-05-10,23,0,11193729.0,3.441,1569.888,1.4155636363636364
19357,Africa,Sub-Saharan Africa,South Sudan,2020-05-11,13,0,11193729.0,3.441,1569.888,1.4155636363636364
19358,Africa,Sub-Saharan Africa,South Sudan,2020-05-12,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19359,Africa,Sub-Saharan Africa,South Sudan,2020-05-13,38,0,11193729.0,3.441,1569.888,1.4155636363636364
19360,Africa,Sub-Saharan Africa,South Sudan,2020-05-14,9,0,11193729.0,3.441,1569.888,1.4155636363636364
19361,Africa,Sub-Saharan Africa,South Sudan,2020-05-15,28,1,11193729.0,3.441,1569.888,1.4155636363636364
19362,Africa,Sub-Saharan Africa,South Sudan,2020-05-16,5,3,11193729.0,3.441,1569.888,1.4155636363636364
19363,Africa,Sub-Saharan Africa,South Sudan,2020-05-17,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19364,Africa,Sub-Saharan Africa,South Sudan,2020-05-18,46,0,11193729.0,3.441,1569.888,1.4155636363636364
19365,Africa,Sub-Saharan Africa,South Sudan,2020-05-19,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19366,Africa,Sub-Saharan Africa,South Sudan,2020-05-20,3,2,11193729.0,3.441,1569.888,1.4155636363636364
19367,Africa,Sub-Saharan Africa,South Sudan,2020-05-21,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19368,Africa,Sub-Saharan Africa,South Sudan,2020-05-22,54,0,11193729.0,3.441,1569.888,1.4155636363636364
19369,Africa,Sub-Saharan Africa,South Sudan,2020-05-23,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19370,Africa,Sub-Saharan Africa,South Sudan,2020-05-24,224,0,11193729.0,3.441,1569.888,1.4155636363636364
19371,Africa,Sub-Saharan Africa,South Sudan,2020-05-25,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19372,Africa,Sub-Saharan Africa,South Sudan,2020-05-26,92,2,11193729.0,3.441,1569.888,1.4155636363636364
19373,Africa,Sub-Saharan Africa,South Sudan,2020-05-27,151,0,11193729.0,3.441,1569.888,1.4155636363636364
19374,Africa,Sub-Saharan Africa,South Sudan,2020-05-28,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19375,Africa,Sub-Saharan Africa,South Sudan,2020-05-29,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19376,Africa,Sub-Saharan Africa,South Sudan,2020-05-30,188,2,11193729.0,3.441,1569.888,1.4155636363636364
19377,Africa,Sub-Saharan Africa,South Sudan,2020-05-31,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19378,Africa,Sub-Saharan Africa,South Sudan,2020-06-01,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19379,Africa,Sub-Saharan Africa,South Sudan,2020-06-02,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19380,Africa,Sub-Saharan Africa,South Sudan,2020-06-03,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19381,Africa,Sub-Saharan Africa,South Sudan,2020-06-04,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19382,Africa,Sub-Saharan Africa,South Sudan,2020-06-05,323,4,11193729.0,3.441,1569.888,1.4155636363636364
19383,Africa,Sub-Saharan Africa,South Sudan,2020-06-06,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19384,Africa,Sub-Saharan Africa,South Sudan,2020-06-07,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19385,Africa,Sub-Saharan Africa,South Sudan,2020-06-08,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19386,Africa,Sub-Saharan Africa,South Sudan,2020-06-09,287,5,11193729.0,3.441,1569.888,1.4155636363636364
19387,Africa,Sub-Saharan Africa,South Sudan,2020-06-10,0,0,11193729.0,3.441,1569.888,1.4155636363636364
19388,Europe,Southern Europe,Spain,2019-12-31,0,0,46754783.0,19.436,34272.36,2.97
19389,Europe,Southern Europe,Spain,2020-01-01,0,0,46754783.0,19.436,34272.36,2.97
19390,Europe,Southern Europe,Spain,2020-01-02,0,0,46754783.0,19.436,34272.36,2.97
19391,Europe,Southern Europe,Spain,2020-01-03,0,0,46754783.0,19.436,34272.36,2.97
19392,Europe,Southern Europe,Spain,2020-01-04,0,0,46754783.0,19.436,34272.36,2.97
19393,Europe,Southern Europe,Spain,2020-01-05,0,0,46754783.0,19.436,34272.36,2.97
19394,Europe,Southern Europe,Spain,2020-01-06,0,0,46754783.0,19.436,34272.36,2.97
19395,Europe,Southern Europe,Spain,2020-01-07,0,0,46754783.0,19.436,34272.36,2.97
19396,Europe,Southern Europe,Spain,2020-01-08,0,0,46754783.0,19.436,34272.36,2.97
19397,Europe,Southern Europe,Spain,2020-01-09,0,0,46754783.0,19.436,34272.36,2.97
19398,Europe,Southern Europe,Spain,2020-01-10,0,0,46754783.0,19.436,34272.36,2.97
19399,Europe,Southern Europe,Spain,2020-01-11,0,0,46754783.0,19.436,34272.36,2.97
19400,Europe,Southern Europe,Spain,2020-01-12,0,0,46754783.0,19.436,34272.36,2.97
19401,Europe,Southern Europe,Spain,2020-01-13,0,0,46754783.0,19.436,34272.36,2.97
19402,Europe,Southern Europe,Spain,2020-01-14,0,0,46754783.0,19.436,34272.36,2.97
19403,Europe,Southern Europe,Spain,2020-01-15,0,0,46754783.0,19.436,34272.36,2.97
19404,Europe,Southern Europe,Spain,2020-01-16,0,0,46754783.0,19.436,34272.36,2.97
19405,Europe,Southern Europe,Spain,2020-01-17,0,0,46754783.0,19.436,34272.36,2.97
19406,Europe,Southern Europe,Spain,2020-01-18,0,0,46754783.0,19.436,34272.36,2.97
19407,Europe,Southern Europe,Spain,2020-01-19,0,0,46754783.0,19.436,34272.36,2.97
19408,Europe,Southern Europe,Spain,2020-01-20,0,0,46754783.0,19.436,34272.36,2.97
19409,Europe,Southern Europe,Spain,2020-01-21,0,0,46754783.0,19.436,34272.36,2.97
19410,Europe,Southern Europe,Spain,2020-01-22,0,0,46754783.0,19.436,34272.36,2.97
19411,Europe,Southern Europe,Spain,2020-01-23,0,0,46754783.0,19.436,34272.36,2.97
19412,Europe,Southern Europe,Spain,2020-01-24,0,0,46754783.0,19.436,34272.36,2.97
19413,Europe,Southern Europe,Spain,2020-01-25,0,0,46754783.0,19.436,34272.36,2.97
19414,Europe,Southern Europe,Spain,2020-01-26,0,0,46754783.0,19.436,34272.36,2.97
19415,Europe,Southern Europe,Spain,2020-01-27,0,0,46754783.0,19.436,34272.36,2.97
19416,Europe,Southern Europe,Spain,2020-01-28,0,0,46754783.0,19.436,34272.36,2.97
19417,Europe,Southern Europe,Spain,2020-01-29,0,0,46754783.0,19.436,34272.36,2.97
19418,Europe,Southern Europe,Spain,2020-01-30,0,0,46754783.0,19.436,34272.36,2.97
19419,Europe,Southern Europe,Spain,2020-01-31,0,0,46754783.0,19.436,34272.36,2.97
19420,Europe,Southern Europe,Spain,2020-02-01,1,0,46754783.0,19.436,34272.36,2.97
19421,Europe,Southern Europe,Spain,2020-02-02,0,0,46754783.0,19.436,34272.36,2.97
19422,Europe,Southern Europe,Spain,2020-02-03,0,0,46754783.0,19.436,34272.36,2.97
19423,Europe,Southern Europe,Spain,2020-02-04,0,0,46754783.0,19.436,34272.36,2.97
19424,Europe,Southern Europe,Spain,2020-02-05,0,0,46754783.0,19.436,34272.36,2.97
19425,Europe,Southern Europe,Spain,2020-02-06,0,0,46754783.0,19.436,34272.36,2.97
19426,Europe,Southern Europe,Spain,2020-02-07,0,0,46754783.0,19.436,34272.36,2.97
19427,Europe,Southern Europe,Spain,2020-02-08,0,0,46754783.0,19.436,34272.36,2.97
19428,Europe,Southern Europe,Spain,2020-02-09,0,0,46754783.0,19.436,34272.36,2.97
19429,Europe,Southern Europe,Spain,2020-02-10,1,0,46754783.0,19.436,34272.36,2.97
19430,Europe,Southern Europe,Spain,2020-02-11,0,0,46754783.0,19.436,34272.36,2.97
19431,Europe,Southern Europe,Spain,2020-02-12,0,0,46754783.0,19.436,34272.36,2.97
19432,Europe,Southern Europe,Spain,2020-02-13,0,0,46754783.0,19.436,34272.36,2.97
19433,Europe,Southern Europe,Spain,2020-02-14,0,0,46754783.0,19.436,34272.36,2.97
19434,Europe,Southern Europe,Spain,2020-02-15,0,0,46754783.0,19.436,34272.36,2.97
19435,Europe,Southern Europe,Spain,2020-02-16,0,0,46754783.0,19.436,34272.36,2.97
19436,Europe,Southern Europe,Spain,2020-02-17,0,0,46754783.0,19.436,34272.36,2.97
19437,Europe,Southern Europe,Spain,2020-02-18,0,0,46754783.0,19.436,34272.36,2.97
19438,Europe,Southern Europe,Spain,2020-02-19,0,0,46754783.0,19.436,34272.36,2.97
19439,Europe,Southern Europe,Spain,2020-02-20,0,0,46754783.0,19.436,34272.36,2.97
19440,Europe,Southern Europe,Spain,2020-02-21,0,0,46754783.0,19.436,34272.36,2.97
19441,Europe,Southern Europe,Spain,2020-02-22,0,0,46754783.0,19.436,34272.36,2.97
19442,Europe,Southern Europe,Spain,2020-02-23,0,0,46754783.0,19.436,34272.36,2.97
19443,Europe,Southern Europe,Spain,2020-02-24,0,0,46754783.0,19.436,34272.36,2.97
19444,Europe,Southern Europe,Spain,2020-02-25,1,0,46754783.0,19.436,34272.36,2.97
19445,Europe,Southern Europe,Spain,2020-02-26,6,0,46754783.0,19.436,34272.36,2.97
19446,Europe,Southern Europe,Spain,2020-02-27,8,0,46754783.0,19.436,34272.36,2.97
19447,Europe,Southern Europe,Spain,2020-02-28,18,0,46754783.0,19.436,34272.36,2.97
19448,Europe,Southern Europe,Spain,2020-02-29,19,0,46754783.0,19.436,34272.36,2.97
19449,Europe,Southern Europe,Spain,2020-03-01,28,0,46754783.0,19.436,34272.36,2.97
19450,Europe,Southern Europe,Spain,2020-03-02,54,0,46754783.0,19.436,34272.36,2.97
19451,Europe,Southern Europe,Spain,2020-03-03,56,0,46754783.0,19.436,34272.36,2.97
19452,Europe,Southern Europe,Spain,2020-03-04,75,0,46754783.0,19.436,34272.36,2.97
19453,Europe,Southern Europe,Spain,2020-03-05,81,1,46754783.0,19.436,34272.36,2.97
19454,Europe,Southern Europe,Spain,2020-03-06,183,2,46754783.0,19.436,34272.36,2.97
19455,Europe,Southern Europe,Spain,2020-03-07,233,2,46754783.0,19.436,34272.36,2.97
19456,Europe,Southern Europe,Spain,2020-03-08,330,0,46754783.0,19.436,34272.36,2.97
19457,Europe,Southern Europe,Spain,2020-03-09,433,0,46754783.0,19.436,34272.36,2.97
19458,Europe,Southern Europe,Spain,2020-03-10,772,23,46754783.0,19.436,34272.36,2.97
19459,Europe,Southern Europe,Spain,2020-03-11,975,7,46754783.0,19.436,34272.36,2.97
19460,Europe,Southern Europe,Spain,2020-03-12,1153,12,46754783.0,19.436,34272.36,2.97
19461,Europe,Southern Europe,Spain,2020-03-13,1531,37,46754783.0,19.436,34272.36,2.97
19462,Europe,Southern Europe,Spain,2020-03-14,1683,37,46754783.0,19.436,34272.36,2.97
19463,Europe,Southern Europe,Spain,2020-03-15,2144,15,46754783.0,19.436,34272.36,2.97
19464,Europe,Southern Europe,Spain,2020-03-16,1706,152,46754783.0,19.436,34272.36,2.97
19465,Europe,Southern Europe,Spain,2020-03-17,2503,21,46754783.0,19.436,34272.36,2.97
19466,Europe,Southern Europe,Spain,2020-03-18,3694,182,46754783.0,19.436,34272.36,2.97
19467,Europe,Southern Europe,Spain,2020-03-19,4047,107,46754783.0,19.436,34272.36,2.97
19468,Europe,Southern Europe,Spain,2020-03-20,4569,169,46754783.0,19.436,34272.36,2.97
19469,Europe,Southern Europe,Spain,2020-03-21,5446,235,46754783.0,19.436,34272.36,2.97
19470,Europe,Southern Europe,Spain,2020-03-22,4866,324,46754783.0,19.436,34272.36,2.97
19471,Europe,Southern Europe,Spain,2020-03-23,4646,394,46754783.0,19.436,34272.36,2.97
19472,Europe,Southern Europe,Spain,2020-03-24,7691,462,46754783.0,19.436,34272.36,2.97
19473,Europe,Southern Europe,Spain,2020-03-25,8553,514,46754783.0,19.436,34272.36,2.97
19474,Europe,Southern Europe,Spain,2020-03-26,8954,738,46754783.0,19.436,34272.36,2.97
19475,Europe,Southern Europe,Spain,2020-03-27,9181,655,46754783.0,19.436,34272.36,2.97
19476,Europe,Southern Europe,Spain,2020-03-28,8244,769,46754783.0,19.436,34272.36,2.97
19477,Europe,Southern Europe,Spain,2020-03-29,6424,832,46754783.0,19.436,34272.36,2.97
19478,Europe,Southern Europe,Spain,2020-03-30,5813,838,46754783.0,19.436,34272.36,2.97
19479,Europe,Southern Europe,Spain,2020-03-31,8145,812,46754783.0,19.436,34272.36,2.97
19480,Europe,Southern Europe,Spain,2020-04-01,7413,849,46754783.0,19.436,34272.36,2.97
19481,Europe,Southern Europe,Spain,2020-04-02,7583,864,46754783.0,19.436,34272.36,2.97
19482,Europe,Southern Europe,Spain,2020-04-03,7272,950,46754783.0,19.436,34272.36,2.97
19483,Europe,Southern Europe,Spain,2020-04-04,6663,932,46754783.0,19.436,34272.36,2.97
19484,Europe,Southern Europe,Spain,2020-04-05,5533,809,46754783.0,19.436,34272.36,2.97
19485,Europe,Southern Europe,Spain,2020-04-06,3667,674,46754783.0,19.436,34272.36,2.97
19486,Europe,Southern Europe,Spain,2020-04-07,5209,637,46754783.0,19.436,34272.36,2.97
19487,Europe,Southern Europe,Spain,2020-04-08,5583,743,46754783.0,19.436,34272.36,2.97
19488,Europe,Southern Europe,Spain,2020-04-09,5745,757,46754783.0,19.436,34272.36,2.97
19489,Europe,Southern Europe,Spain,2020-04-10,4537,683,46754783.0,19.436,34272.36,2.97
19490,Europe,Southern Europe,Spain,2020-04-11,4550,605,46754783.0,19.436,34272.36,2.97
19491,Europe,Southern Europe,Spain,2020-04-12,3899,510,46754783.0,19.436,34272.36,2.97
19492,Europe,Southern Europe,Spain,2020-04-13,3030,619,46754783.0,19.436,34272.36,2.97
19493,Europe,Southern Europe,Spain,2020-04-14,3116,517,46754783.0,19.436,34272.36,2.97
19494,Europe,Southern Europe,Spain,2020-04-15,4424,787,46754783.0,19.436,34272.36,2.97
19495,Europe,Southern Europe,Spain,2020-04-16,3820,617,46754783.0,19.436,34272.36,2.97
19496,Europe,Southern Europe,Spain,2020-04-17,3818,585,46754783.0,19.436,34272.36,2.97
19497,Europe,Southern Europe,Spain,2020-04-18,3836,565,46754783.0,19.436,34272.36,2.97
19498,Europe,Southern Europe,Spain,2020-04-19,713,410,46754783.0,19.436,34272.36,2.97
19499,Europe,Southern Europe,Spain,2020-04-20,2218,399,46754783.0,19.436,34272.36,2.97
19500,Europe,Southern Europe,Spain,2020-04-21,2951,430,46754783.0,19.436,34272.36,2.97
19501,Europe,Southern Europe,Spain,2020-04-22,2312,435,46754783.0,19.436,34272.36,2.97
19502,Europe,Southern Europe,Spain,2020-04-23,2916,440,46754783.0,19.436,34272.36,2.97
19503,Europe,Southern Europe,Spain,2020-04-24,2114,367,46754783.0,19.436,34272.36,2.97
19504,Europe,Southern Europe,Spain,2020-04-25,2506,378,46754783.0,19.436,34272.36,2.97
19505,Europe,Southern Europe,Spain,2020-04-26,1641,288,46754783.0,19.436,34272.36,2.97
19506,Europe,Southern Europe,Spain,2020-04-27,1660,0,46754783.0,19.436,34272.36,2.97
19507,Europe,Southern Europe,Spain,2020-04-28,1525,632,46754783.0,19.436,34272.36,2.97
19508,Europe,Southern Europe,Spain,2020-04-29,847,453,46754783.0,19.436,34272.36,2.97
19509,Europe,Southern Europe,Spain,2020-04-30,1241,268,46754783.0,19.436,34272.36,2.97
19510,Europe,Southern Europe,Spain,2020-05-01,1387,281,46754783.0,19.436,34272.36,2.97
19511,Europe,Southern Europe,Spain,2020-05-02,1234,276,46754783.0,19.436,34272.36,2.97
19512,Europe,Southern Europe,Spain,2020-05-03,935,164,46754783.0,19.436,34272.36,2.97
19513,Europe,Southern Europe,Spain,2020-05-04,466,164,46754783.0,19.436,34272.36,2.97
19514,Europe,Southern Europe,Spain,2020-05-05,1039,185,46754783.0,19.436,34272.36,2.97
19515,Europe,Southern Europe,Spain,2020-05-06,880,244,46754783.0,19.436,34272.36,2.97
19516,Europe,Southern Europe,Spain,2020-05-07,921,213,46754783.0,19.436,34272.36,2.97
19517,Europe,Southern Europe,Spain,2020-05-08,1173,181,46754783.0,19.436,34272.36,2.97
19518,Europe,Southern Europe,Spain,2020-05-09,743,227,46754783.0,19.436,34272.36,2.97
19519,Europe,Southern Europe,Spain,2020-05-10,3416,143,46754783.0,19.436,34272.36,2.97
19520,Europe,Southern Europe,Spain,2020-05-11,393,123,46754783.0,19.436,34272.36,2.97
19521,Europe,Southern Europe,Spain,2020-05-12,482,176,46754783.0,19.436,34272.36,2.97
19522,Europe,Southern Europe,Spain,2020-05-13,439,184,46754783.0,19.436,34272.36,2.97
19523,Europe,Southern Europe,Spain,2020-05-14,849,217,46754783.0,19.436,34272.36,2.97
19524,Europe,Southern Europe,Spain,2020-05-15,643,138,46754783.0,19.436,34272.36,2.97
19525,Europe,Southern Europe,Spain,2020-05-16,515,104,46754783.0,19.436,34272.36,2.97
19526,Europe,Southern Europe,Spain,2020-05-17,652,87,46754783.0,19.436,34272.36,2.97
19527,Europe,Southern Europe,Spain,2020-05-18,256,59,46754783.0,19.436,34272.36,2.97
19528,Europe,Southern Europe,Spain,2020-05-19,431,69,46754783.0,19.436,34272.36,2.97
19529,Europe,Southern Europe,Spain,2020-05-20,518,110,46754783.0,19.436,34272.36,2.97
19530,Europe,Southern Europe,Spain,2020-05-21,482,52,46754783.0,19.436,34272.36,2.97
19531,Europe,Southern Europe,Spain,2020-05-22,1787,688,46754783.0,19.436,34272.36,2.97
19532,Europe,Southern Europe,Spain,2020-05-23,466,50,46754783.0,19.436,34272.36,2.97
19533,Europe,Southern Europe,Spain,2020-05-24,482,74,46754783.0,19.436,34272.36,2.97
19534,Europe,Southern Europe,Spain,2020-05-25,372,1918,46754783.0,19.436,34272.36,2.97
19535,Europe,Southern Europe,Spain,2020-05-26,859,283,46754783.0,19.436,34272.36,2.97
19536,Europe,Southern Europe,Spain,2020-05-27,510,1,46754783.0,19.436,34272.36,2.97
19537,Europe,Southern Europe,Spain,2020-05-28,1137,1,46754783.0,19.436,34272.36,2.97
19538,Europe,Southern Europe,Spain,2020-05-29,658,2,46754783.0,19.436,34272.36,2.97
19539,Europe,Southern Europe,Spain,2020-05-30,664,4,46754783.0,19.436,34272.36,2.97
19540,Europe,Southern Europe,Spain,2020-05-31,201,2,46754783.0,19.436,34272.36,2.97
19541,Europe,Southern Europe,Spain,2020-06-01,209,0,46754783.0,19.436,34272.36,2.97
19542,Europe,Southern Europe,Spain,2020-06-02,294,0,46754783.0,19.436,34272.36,2.97
19543,Europe,Southern Europe,Spain,2020-06-03,394,1,46754783.0,19.436,34272.36,2.97
19544,Europe,Southern Europe,Spain,2020-06-04,334,5,46754783.0,19.436,34272.36,2.97
19545,Europe,Southern Europe,Spain,2020-06-05,318,1,46754783.0,19.436,34272.36,2.97
19546,Europe,Southern Europe,Spain,2020-06-06,332,1,46754783.0,19.436,34272.36,2.97
19547,Europe,Southern Europe,Spain,2020-06-07,240,1,46754783.0,19.436,34272.36,2.97
19548,Europe,Southern Europe,Spain,2020-06-08,167,0,46754783.0,19.436,34272.36,2.97
19549,Europe,Southern Europe,Spain,2020-06-09,249,0,46754783.0,19.436,34272.36,2.97
19550,Asia,Southern Asia,Sri Lanka,2019-12-31,0,0,21413250.0,10.069,11669.077,3.6
19551,Asia,Southern Asia,Sri Lanka,2020-01-01,0,0,21413250.0,10.069,11669.077,3.6
19552,Asia,Southern Asia,Sri Lanka,2020-01-02,0,0,21413250.0,10.069,11669.077,3.6
19553,Asia,Southern Asia,Sri Lanka,2020-01-03,0,0,21413250.0,10.069,11669.077,3.6
19554,Asia,Southern Asia,Sri Lanka,2020-01-04,0,0,21413250.0,10.069,11669.077,3.6
19555,Asia,Southern Asia,Sri Lanka,2020-01-05,0,0,21413250.0,10.069,11669.077,3.6
19556,Asia,Southern Asia,Sri Lanka,2020-01-06,0,0,21413250.0,10.069,11669.077,3.6
19557,Asia,Southern Asia,Sri Lanka,2020-01-07,0,0,21413250.0,10.069,11669.077,3.6
19558,Asia,Southern Asia,Sri Lanka,2020-01-08,0,0,21413250.0,10.069,11669.077,3.6
19559,Asia,Southern Asia,Sri Lanka,2020-01-09,0,0,21413250.0,10.069,11669.077,3.6
19560,Asia,Southern Asia,Sri Lanka,2020-01-10,0,0,21413250.0,10.069,11669.077,3.6
